"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"11",-1.02807723732709,-0.0363822174530767,-1.02793005885499,-0.852481306401496,-1.04033479466002,-1.04215026627464,-0.986649726631046,-0.942816110235161,-0.932055812178684,-1.03878952288699,-0.855223777472835,-1.03299740164503,-1.00532492146862,-0.867467638886041,-1.03551053996658,-1.03941684572774,-1.04475121844689,-0.991259792565069,-1.02996231583127,-1.00635741805432,-0.234242471823612,-0.780013288606116,-0.8578047112715,-1.00857135331569,-1.04594401425065,-0.959656481492782,-1.03640813174521,-1.00905484390684,-0.691243432023115,-1.00465284379675,-1.02328061060041,-0.975006673344523,-1.02078360959673,-0.922191424847655,-0.855409177800586,-1.04020190053746,-1.01785170385828,-1.02297938385243,-1.02594213286235,-1.01481251893191,-0.984779346731717,-0.971959980660109,-1.03749741836617,-0.788606319716326,-1.04118253836703,-1.01164102583907,-1.02310166091724,-0.847152017053144,-1.034712537581,-1.0402989331526
"12",-1.02807723732709,-0.67467647922862,-1.02793005885499,-0.852481306401496,-1.04033479466002,-1.04215026627464,-1.03577002658543,-0.942816110235161,-0.932055812178684,-1.03878952288699,-0.855223777472835,-1.03299740164503,-1.00532492146862,-0.867467638886041,-1.03551053996658,-1.03941684572774,-1.04475121844689,-0.991259792565069,-1.02996231583127,-1.00635741805432,-0.879211825046323,-0.983422188649707,-0.8578047112715,-1.00857135331569,-1.04594401425065,-0.959656481492782,-1.03640813174521,-1.00905484390684,-0.691243432023115,-1.00465284379675,-1.02328061060041,-1.0124173248923,-1.02078360959673,-0.922191424847655,-0.855409177800586,-1.04363106884334,-1.01785170385828,-1.03018759108129,-1.02594213286235,-1.01481251893191,-0.984779346731717,-1.0451355828238,-1.03749741836617,-0.788606319716326,-1.04118253836703,-1.01164102583907,-1.02310166091724,-0.847152017053144,-1.034712537581,-1.0402989331526
"13",-1.02807723732709,-0.857297571546816,-1.02793005885499,-0.852481306401496,-1.04033479466002,-1.04215026627464,-1.03577002658543,-0.942816110235161,-0.932055812178684,-1.03878952288699,-0.855223777472835,-1.03299740164503,-1.00532492146862,-0.867467638886041,-1.03551053996658,-1.04737197203738,-1.04475121844689,-1.04049457844219,-1.02996231583127,-1.00635741805432,-0.879211825046323,-0.983422188649707,-1.00503463820201,-1.00857135331569,-1.04594401425065,-0.959656481492782,-1.03640813174521,-1.02819121424218,-0.878758656344616,-1.00465284379675,-1.04609477653917,-1.03510624195842,-1.02078360959673,-0.922191424847655,-0.855409177800586,-1.04363106884334,-1.01785170385828,-1.03018759108129,-1.02594213286235,-1.01481251893191,-0.984779346731717,-1.0451355828238,-1.03749741836617,-0.962081229476256,-1.04118253836703,-1.01164102583907,-1.02310166091724,-0.847152017053144,-1.034712537581,-1.0402989331526
"14",-1.02807723732709,-0.857297571546816,-1.02793005885499,-1.00561234273725,-1.04033479466002,-1.04215026627464,-1.03577002658543,-0.942816110235161,-0.932055812178684,-1.04677557407275,-0.999353771762812,-1.03299740164503,-1.00532492146862,-0.867467638886041,-1.03551053996658,-1.04737197203738,-1.04475121844689,-1.04049457844219,-1.02996231583127,-1.00635741805432,-1.03032060298131,-0.983422188649707,-1.02226106291139,-1.00857135331569,-1.04594401425065,-0.959656481492782,-1.03640813174521,-1.02819121424218,-0.998108437480726,-1.00465284379675,-1.04609477653917,-1.03510624195842,-1.02078360959673,-0.922191424847655,-0.855409177800586,-1.04363106884334,-1.01785170385828,-1.03018759108129,-1.02594213286235,-1.01481251893191,-1.01887280026417,-1.0451355828238,-1.03749741836617,-1.02007206504552,-1.04118253836703,-1.01164102583907,-1.04207267968747,-1.03141032838475,-1.034712537581,-1.0402989331526
"15",-1.02807723732709,-1.00345734716959,-1.02793005885499,-1.00561234273725,-1.04033479466002,-1.04215026627464,-1.03577002658543,-1.04615563795825,-1.04099019206074,-1.04677557407275,-0.999353771762812,-1.03299740164503,-1.00532492146862,-0.867467638886041,-1.03551053996658,-1.04737197203738,-1.04475121844689,-1.04049457844219,-1.02996231583127,-1.04701260275658,-1.03032060298131,-1.03832473146164,-1.02226106291139,-1.00857135331569,-1.04594401425065,-1.03994665607678,-1.03640813174521,-1.02819121424218,-0.998108437480726,-1.00465284379675,-1.04609477653917,-1.03510624195842,-1.04545360817857,-0.922191424847655,-0.989177723048125,-1.04363106884334,-1.01785170385828,-1.03018759108129,-1.02594213286235,-1.01481251893191,-1.01887280026417,-1.0451355828238,-1.03749741836617,-1.02324302071348,-1.04118253836703,-1.01164102583907,-1.04548913235591,-1.03141032838475,-1.034712537581,-1.04450818361458
"16",-1.02807723732709,-1.00345734716959,-1.02793005885499,-1.00561234273725,-1.04033479466002,-1.04215026627464,-1.03577002658543,-1.04615563795825,-1.04099019206074,-1.04677557407275,-0.999353771762812,-1.03299740164503,-1.00532492146862,-0.867467638886041,-1.03551053996658,-1.04737197203738,-1.04475121844689,-1.04049457844219,-1.04234087464522,-1.04701260275658,-1.03032060298131,-1.03832473146164,-1.02226106291139,-1.00857135331569,-1.04594401425065,-1.03994665607678,-1.03640813174521,-1.02819121424218,-0.998108437480726,-1.00465284379675,-1.04609477653917,-1.03510624195842,-1.04545360817857,-0.922191424847655,-0.989177723048125,-1.04363106884334,-1.01785170385828,-1.03018759108129,-1.02594213286235,-1.01481251893191,-1.01887280026417,-1.0451355828238,-1.04127042811784,-1.02324302071348,-1.04118253836703,-1.01164102583907,-1.04548913235591,-1.03141032838475,-1.034712537581,-1.04450818361458
"17",-1.04541399526391,-1.00345734716959,-1.02793005885499,-1.00561234273725,-1.04033479466002,-1.04215026627464,-1.03577002658543,-1.04615563795825,-1.04099019206074,-1.04677557407275,-0.999353771762812,-1.03299740164503,-1.00532492146862,-0.867467638886041,-1.03551053996658,-1.04737197203738,-1.04475121844689,-1.04049457844219,-1.04234087464522,-1.04701260275658,-1.03032060298131,-1.04554466585562,-1.02226106291139,-1.00857135331569,-1.04594401425065,-1.03994665607678,-1.03640813174521,-1.02819121424218,-0.998108437480726,-1.00465284379675,-1.04609477653917,-1.03510624195842,-1.04687549734977,-0.922191424847655,-0.989177723048125,-1.04363106884334,-1.01785170385828,-1.03018759108129,-1.02594213286235,-1.01481251893191,-1.01887280026417,-1.0451355828238,-1.04127042811784,-1.02324302071348,-1.04118253836703,-1.01164102583907,-1.04548913235591,-1.03141032838475,-1.034712537581,-1.04450818361458
"18",-1.04541399526391,-1.00345734716959,-1.02793005885499,-1.03267417263683,-1.04355153895293,-1.04215026627464,-1.03577002658543,-1.04615563795825,-1.04099019206074,-1.04677557407275,-1.00418063550669,-1.03299740164503,-1.00532492146862,-1.03898466951212,-1.03551053996658,-1.04737197203738,-1.04475121844689,-1.04049457844219,-1.04234087464522,-1.04701260275658,-1.03032060298131,-1.04554466585562,-1.02226106291139,-1.00857135331569,-1.04594401425065,-1.03994665607678,-1.04673943172222,-1.0465483156553,-0.998108437480726,-1.00465284379675,-1.04609477653917,-1.03510624195842,-1.04687549734977,-0.922191424847655,-1.02570299121975,-1.04738029744753,-1.02968514213207,-1.04169223577792,-1.02594213286235,-1.01481251893191,-1.0379023759619,-1.0451355828238,-1.04127042811784,-1.02324302071348,-1.04118253836703,-1.03477664981379,-1.04548913235591,-1.03141032838475,-1.034712537581,-1.04450818361458
"19",-1.04541399526391,-1.00345734716959,-1.04637861213486,-1.04669087722479,-1.04355153895293,-1.04215026627464,-1.03577002658543,-1.04615563795825,-1.04099019206074,-1.04677557407275,-1.00418063550669,-1.03299740164503,-1.02315080981841,-1.03898466951212,-1.03551053996658,-1.04737197203738,-1.04580031261297,-1.04049457844219,-1.04505863793101,-1.04701260275658,-1.03032060298131,-1.04554466585562,-1.02226106291139,-1.00857135331569,-1.04594401425065,-1.03994665607678,-1.04673943172222,-1.0465483156553,-0.998108437480726,-1.04669256179464,-1.04609477653917,-1.03510624195842,-1.04687549734977,-0.922191424847655,-1.02570299121975,-1.04738029744753,-1.02968514213207,-1.04169223577792,-1.02594213286235,-1.01481251893191,-1.0379023759619,-1.0451355828238,-1.04127042811784,-1.02324302071348,-1.04118253836703,-1.03477664981379,-1.04548913235591,-1.03141032838475,-1.034712537581,-1.04450818361458
"20",-1.04541399526391,-1.02243865473842,-1.04637861213486,-1.04669087722479,-1.04355153895293,-1.04215026627464,-1.03577002658543,-1.04615563795825,-1.04099019206074,-1.04677557407275,-1.00418063550669,-1.03299740164503,-1.02315080981841,-1.03898466951212,-1.03551053996658,-1.04737197203738,-1.04580031261297,-1.04049457844219,-1.04505863793101,-1.04701260275658,-1.03032060298131,-1.04554466585562,-1.02226106291139,-1.00857135331569,-1.04594401425065,-1.03994665607678,-1.04673943172222,-1.0465483156553,-0.998108437480726,-1.04669256179464,-1.04609477653917,-1.03510624195842,-1.04687549734977,-1.02231460095186,-1.02570299121975,-1.04738029744753,-1.02968514213207,-1.04169223577792,-1.04344081436725,-1.01481251893191,-1.0379023759619,-1.0451355828238,-1.04127042811784,-1.04736079810136,-1.04118253836703,-1.03477664981379,-1.04548913235591,-1.03141032838475,-1.034712537581,-1.04450818361458
